text,ids
Mi nueva maquina Nesresso Latissima One tuvo que ser reparada por cuarta vez. El espumador de leche integrado solo causa problemas. Los empleados de Nespresso son serviciales y amables. pero lamentablemente eso no cambia el tiempo que se tarda en recoger la maquina y el tiempo libre de la cafetera (maquina de repuesto sin espumador de leche). .) es molesto. Reemplazar la maquina tal vez ayudaria. pero fue rechazado. esto solo se hara aproximadamente la quinta vez. Se garantiza que la proxima maquina sera de otro proveedor. los empleados amigables simplemente no pueden reemplazar una maquina de cafe que funciona.,112
"El cafe es bastante caro. pero hasta ahora es bastante bueno. Solo el servicio de atencion al cliente es tipicamente suizo. muy complicado y poco orientado al cliente. pero se basa unicamente en las ventajas de la empresa: la transferencia de un pedido no aceptado a Paypal aparentemente no esta prevista segun ""Nespresso directrices"". pero solo funciona si conoces tus datos bancarios alli. ¡bien. bravo!",113
Solo queria pedir capsulas online. como lo he hecho siempre durante 15 anos. Desafortunadamente. siempre termino suscribiendome. no tengo opcion de pedir simplemente las capsulas. Desafortunadamente. la senora del chat tampoco tenia idea de como hacerlo. Ahora comprara replicas de capsulas mas baratas.,114
"tienda En el trimestre 19 solo atendida por 1 hombre. Es lento y como mencione que queria conseguir algo mas antes de la hora de cierre. me respondio diciendo ""Tengo otra pregunta. pense que tenias prisa"". Lo encuentro descarado e inapropiado.mm",115
¡¡¡Estamos lanzando una edicion limitada que se vende en una sola tienda en Viena!!!!! En todos los demas paises al menos se pueden realizar pedidos online. ¡en Austria no! ¡¡¡Compras 1000 capsulas al ano y te dan una patada en el trasero!!! muy mala actuacion!!!! ¿Como puede viajar un tiroles a Viena solo para tomar una taza? ¡¡¡Eso es mas que ridiculo!!!! ¡El servicio al cliente se ve diferente! ¡Podras volver a ver que clientela valora Nespresso! ¡¡¡Se silba a los clientes de larga duracion!!!!!,116
Mientras los pedidos desde la app de NESPRESSO se entreguen con dpd no lo hare. muchas gracias. ¡Se refleja muy mal en NESPRESSO si cooperan con esta tienda de jugos! Como referencia. eche un vistazo a las resenas de dpdgroup y dpd.at aqui en el portal: ¡92% de resenas de 1 estrella! Ciertamente. asi no es como se ve la excelencia en el servicio...,117
Acabo de comprar la tercera cafetera de Nespresso/de Longhi y por tercera y ciertamente ultima vez esta defectuosa. La descalcificacion no funciona en la primera. Enviada tres veces y devuelta tres veces con la misma. error Compre una latissima pro nueva en el segundo uso. Una pieza se rompio. Devolvi la maquina y tuve que aceptar una nota de credito. Bueno. seis meses despues la tercera. Gran latissima. 369 euros. estaba desembalada. ya agua en la superficie de trabajo despues del primer uso. El tanque de agua tiene fugas,118
El pedido nunca llego. el servicio de atencion al cliente lo pospuso durante mas de 10 semanas y solo despues de amenazar con denunciar el robo recibi de repente un breve mensaje informandome que se acreditaria el importe. Ninguna disculpa. ninguna compensacion. Solo para comer. Ya no compro alli. Hay suficientes alternativas.,119
No recibo mis 100 capsulas gratis porque pedi la maquina a Amazon en Austria y aparentemente la promocion solo se ofrece en Alemania. Sin embargo. la maquina se entrega a Austria sin previo aviso. Recibo mis 100 capsulas gratis. Los empleados del chat de Nespresso son especialmente antipaticos.,120
Si pudiera no daria ni una estrella... Las supuestas promociones y regalos son un completo fraude. el servicio de atencion al cliente es un desastre (cafetera rota. perdida de agua. etc.). pero lo que mas me molesta es la ¡El hecho de que las capsulas de cafe Nespresso ahora tienen un sabor realmente desagradable y son realmente caras! Precio/rendimiento es una vergüenza. ¡ahora sera una maquina completamente automatica!,121
¡Una estrella todavia es demasiada! Hemos estado esperando nuestro pedido durante 14 dias y luego descubrimos en correos que el paquete esta danado y ha sido devuelto al remitente. Nespresso no se puso en contacto conmigo a pesar de que tienen todos los datos del cliente. Despues de mucho ir y venir. me dijeron que tendria que realizar un pedido nuevamente porque el pedido ya habia sido eliminado. Entonces. ¿ahora esperar otros 14 dias? Muy mala atencion al cliente porque el cafe tampoco es precisamente barato.!!!!!,122
Cafetera comprada en MediaMarkt de Viena. vale valido en el interior hasta el 31 de diciembre de 2020. Solo se aplica a Alemania. no se hace nada ni siquiera como gesto de buena voluntad. Hasta aqui la empresa Nespresso y. por supuesto. la UE. No es de extranar que cada vez mas personas compren capsulas de otros proveedores. No te vayas ??,123
El cafe puede ser bueno. pero el servicio al cliente es mediocre... Por una pequena pieza de repuesto recibes dos entregas incorrectas. el envio de devolucion no se reembolsa. en lugar de disculparte siempre recibes respuestas estupidas o ninguna como te prometieron. no hay devoluciones de llamada y cuando te comunicas con el gerente de servicio al cliente no obtienes respuesta... nunca mas.,124
Nunca recibi facturas ni recordatorios. Llevo anos pidiendo capsulas. ¿Siempre he pagado mis cuentas. salvo una diferencia de unos pocos centavos? De repente recibi un recordatorio de KSV... unos pocos euros se convirtieron en mas de 100 euros. Lo triste es que nunca recibi ningun mensaje de Nespresso. nunca ningun recordatorio ni nada mas.... Ya no comprare cafe Nespresso en el futuro. hay cafe adecuado y un mejor servicio al cliente. ¡Es realmente triste que los clientes que han existido durante anos sean tratados asi!,125
¡Este servicio aparentemente premium ni siquiera merece el nombre de servicio! Maquina nueva defectuosa despues de 4 meses - recogida despues de una semana - la maquina de repuesto no funciona. Despues de otras 5 semanas. la maquina reparada no vuelve a funcionar - no se cumplio el plazo de recogida y no se realizo ninguna llamada - nueva cita despues de otros 4 dias. La gran buena voluntad se traduce en capsulas por valor de 19 euros: ¡una cantidad enorme! Cuando la maquina vuelva a ser reparada habre aprovechado 4 dias de vacaciones. ¡Nunca mas!,126
Increible servicio al cliente. ¿Todavia puedes llamarlo asi? Como cliente Ambassador desde hace 14 anos. compre una maquina Nespresso Expert hace 2 anos - defectuosa despues del primer ano. reparaciones gratuitas bajo garantia - el mismo defecto nuevamente despues de un ano y 2 meses - sin garantia. sin buena voluntad. Una segunda maquina. tambien con el mismo defecto. ya ha sido reparada dos veces en 2 anos - aparentemente un error de serie - pero los costos siguen siendo mios????? ¿Este es el servicio de Nespresso que justifica los precios superiores?,127
Incompetencia... Pedi algo y por supuesto recibi algo mas... Le digo a un empleado cual es mi problema y no parece interesarle en absoluto... Lamentamos nuestros errores. adios ??,128
A finales de mayo pedi capsulas y dos tazas de Nespresso. ¡El paquete estaba en algun lugar frente al garaje! Las capsulas estaban aplastadas. lamentablemente no me gustaron los vasitos. asi que decidi devolverlos. Desde entonces llevo exactamente 7 semanas esperando mi dinero. ¡¡Al principio decia que no recibieron el paquete!!? ¿Hola? ¡Era un paquete devuelto! ¡Entonces me escribiste dos veces y sera transferido en los proximos dias! ¡No paso nada! ¡Nunca mas! Ya pedi otra maquina.,129
Soy cliente desde hace mas de 12 anos y queria pedir una maquina que ademas funcionaba por un 20% menos. Como cliente desde hace mucho tiempo. un dia despues ya no es posible... Me parece muy malo. Vale. entonces hare el pedido en Amazon y me sale 20€ mas barato. GRACIAS,130
Lamentablemente tambien me enamore del vale de 50 capsulas. ahora he recibido una factura y el servicio de atencion al cliente de Nespresso solo responde de forma grosera y aburrida. Soy cliente registrado desde hace 12 anos... ¡hasta ahora!,131
Si el cliente no esta activo en la tienda online durante un periodo de tiempo desconocido. su cuenta online sera desactivada. Esto sucede completamente desapercibido para el cliente. Ningun mensaje. simplemente nada. Cuando intentas iniciar sesion. Nespresso se disculpa por un error y tambien puedes llamar al numero 0800 xxxxxx. Dicho y hecho. la cuenta ha sido reactivada y volvera a estar activa por tiempo indefinido. No es deseable comprar grandes existencias; pequenas cantidades y pedidos frecuentes son probablemente lo ideal para Nespresso. Para mi no es amigable para el cliente. estan cambiando a una alternativa.,132
¡Nunca mas intente comunicarme con Nespresso por telefono y correo electronico sobre cambios en la facturacion! Tuve 10 contactos diferentes y todos hicieron algo. pero nadie pudo ayudarme.,133
Compre una maquina Nespresso en Media Markt donde se suponia que me darian 50 capsulas gratis. Todo lo que tenia que hacer era completar algunos formularios y especificar que tipos de cafe queria con el. luego me lo entregarian. Pero tienes que convertirte en miembro para hacer esto. Le pregunte a la vendedora si habia un truco. adivina lo que respondio. Entonces llego el correo y de repente me trajo 100 capsulas. 3 dias despues llego una factura de mas de 20 euros. Aparentemente el contrato decia algo acerca de pedir algo mas ademas. Por supuesto. no me informaron de esto cuando lo estaba completando. Una insolencia que tambien tolera Media Markt.,134
Comprar en Nespresso PlusCity con un perro es una pesadilla. Primero me hacen esperar 20 minutos. luego me entero por el vendedor que no se permiten perros en la tienda y que me gustaria hacer mis compras fuera del restaurante. por una pareja mayor donde la pista estaba Prohibidos los perros. el vendedor explica que se puede encontrar en la parte inferior izquierda de la puerta de entrada en gris claro sobre vidrio a 10 cm del suelo. Despues de una discusion con el vendedor y la pareja y 3. Intento pedir capsulas de cafe Roma. me queda el lugar de las cosas no cumplidas. Conclusion Nespresso solo es buena en precio. tirare mi maquina a la basura. Nespresso es historia.,135
"Mal servicio al cliente Cuando hice mi compra (directamente en la tienda Plus City) el 3 de septiembre. queria 50 capsulas comparables al Espresso Forte de las maquinas profesionales. Nadie en la tienda pudo facilitar la informacion (""no tenemos nada que ver con las maquinas profesionales""). Despues de decidirme por 50 capsulas de Arpeggio. le pedi a la vendedora 5 capsulas de Milano para probar. diciendo que solo necesitabamos las capsulas para las vacaciones. La informacion no fue un problema. El pedido se preparo durante el proceso de pago. Note que me cobraron 5 barras de Milano incluso antes de salir de la tienda. Pero solo es posible obtener credito (aunque hubo un error por parte del vendedor). Ahora tengo credito. pero no hay maquina de capsulas. ¡Excelente servicio!",136
El peor servicio al cliente jamas visto. No orientado a soluciones y complicado.,137
¡Una absoluta organizacion criminal! Ni siquiera cumplen con la garantia legal. han estado en nuestra maquina durante 5 semanas. la cual tuvimos que enviar 2 semanas antes porque una de cada 8 capsulas exploto. No se trata de un cambio. . lo que han estado haciendo con nuestra maquina. Nadie quiere decirnos que tardara 5 semanas. Despues de que la enviamos por primera vez. volvio mas defectuosa y con mas rayones en la carcasa que cuando la enviamos. . Con diferencia. el peor y mas hostil servicio al cliente (bueno. la gente tambien es vienesa...) que he experimentado en cualquier tienda en Internet. Compras la maquina mas cara de la gama y luego te estafa un club. eso genera miles de millones en ventas. Nunca volvere a comprar nada de Nespresso/Nestle. eso es algo natural. ¡Estas 7 semanas de tonterias ya estan claras para mi! ¡Asi que el siguiente paso sera volver a ser abogado! Es triste que la proteccion legal sea mas importante que el seguro de responsabilidad hoy en dia :/,138
