text,ids
Mal servicio: He estado satisfecho con el servicio al cliente de Nespresso en el pasado. La primera vez que se estropeo mi cafetera Creatista Pro. hubo un servicio ruidoso y rapido. Pero ahora que tengo problemas nuevamente con el mismo tipo de maquina. el nivel de servicio ha sido algo diferente. Contactos repetidos con el servicio de atencion al cliente de Nespresso donde han prometido volver. pero no han llamado. Último contacto con atencion al cliente 8 semanas despues de la entrega respecto al estado. Me informaron que enviaron un correo electronico una semana despues del envio. Nunca recibi este correo electronico. Tambien un servicio realmente malo. que no puedes enviar tu maquina de cafe a reparar. sino que tienes que entregarla fisicamente en su tienda en Aarhus o Copenhague y recogerla tu mismo despues de la reparacion. Realmente aburrido cuando vives en Fionia.,242
"Soy cliente de Nespresso desde hace mas de 10 anos. Compre hace 4 anos una maquina Creatista. La maquina se rompio poco antes de que cumpliera 2 anos (hubo problemas con la serpentina de leche. La maquina se cambio por una nueva). La nueva maquina ahora tambien esta rota. nuevamente es la serpentina que no funciona correctamente lo que ha provocado que la maquina derrame agua en la encimera de la cocina. Me he quejado a Nespresso (ya que la maquina no tiene 2 anos). La respuesta de Nespresso fue la siguiente: “Veo que su maquina ha sido reemplazada en 2022. lo que significa que no hay garantia para su maquina y lamentablemente tampoco hay quejas. Ya que hay que anunciar que el problema esta presente desde hace un ano"". escribe Nespresso. ""Este problema que habeis encontrado. en cambio. se debe a la falta de descalcificacion y de limpieza del streamer. despues de cada uso. Veo que solo has comprado/recibido 4 sets descalcificadores y. en relacion al consumo de capsulas. tendras que descalcificarlos con mas regularidad. Y como no se ha hecho esto. lamentablemente se ha formado cal en el interior de las tuberias. Lamentablemente. no puedo hacer nada mas desde aqui. Lo siento mucho.""Nespresso obviamente piensa que debido a que uso tantas capsulas (siendo tan buen cliente). ¡no quieren respetar sus derechos de garantia/reclamacion! Dado que la propia maquina indica cuando es necesario descalcificar ( si no descalcificas la maquina. cuando te lo pide. la maquina se apaga despues de 20 tazas). ¡me cuesta entender su argumento de que el fallo se debe a un mantenimiento insuficiente del interruptor! TÆNK me ha recomendado que recurra la negativa de Nespresso ante ""Nævnenes Hus"". que se ocupa. p. Quejas del consumidor. Ahora espero su decision...",243
"Fue guiado en la tienda para probar el nuevo tipo de maquina. Vertuo. que se podia obtener de forma gratuita pagando una cantidad fija por las capsulas de cafe. En letra pequena. se ha escrito en algun lugar del proceso que te comprometes durante 6 meses; curiosamente. no estaba en el correo electronico de confirmacion. por lo que se pudo ver dentro del periodo de cancelacion. La maquina no hace cafe. lo cual me gusta. (todos los tipos dan espuma muy artificial. no crema...). y ahora tengo que pagar una tarifa de 750 DKK para ""rescindir el contrato"" o seguir pagando los 6 meses (y comprar otra maquina. por supuesto... .). Es una lastima. porque estoy contento con el modelo antiguo de maquina Nespresso. pero ahora. sinceramente. creo que me estoy cansando cuando pienso en tener que salir a comprar una asi. Me veo ""obligado"" a continuar con una suscripcion de la que quiero salir. o a pagar 750 DKK para evitar pagar los 400 DKK al mes... Nespresso ha perdido mas dinero conmigo en los proximos 25 anos del que ha ""ganado"" manteniendome los meses restantes en esta suscripcion. a una maquina que no me gusta. Ay :(",244
Como siempre. pedir capsulas de cafe Nespresso es sencillo. Entrega rapida.,245
Cola en la tienda de Copenhague. cola larga. frente a mi esta una madre con su hijo de 2 anos. llevan mucho tiempo haciendo cola. tanto que el nino de 2 anos tiene que orinar. La madre pregunto amablemente si el nino podia usar el bano... no. el nino no podia y fue remitido a Magasin. Entrad en combate. queridos amigos.,246
Servicio siempre amable y oferta para degustar un nuevo cafe.,247
Editar: Todavia no es una opcion reparar tu maquina fuera de garantia. Entonces. en lugar de reparar y cuidar el medio ambiente y los recursos. ahora enfrio la maquina y las capsulas y busco algo mas que pueda preparar mi cafe._______________I. De hecho. he estado contento con el cafe y el servicio de Nespresso durante los ultimos dos anos. Desafortunadamente. mi creatista Pro me esta causando problemas apenas 3 semanas despues del final de la garantia. La vaporera calienta pero no hace espuma. A veces pide como si fuera agua. aunque esta en el tanque. Llamo a Nespresso. hablo con un amable empleado y me envian una nueva boquilla UB. Tambien me inscribi para comprar un tanque nuevo. solo para ver si eso ayuda. Sin embargo. esta pendiente de entrega y no creo que ese sea el problema. porque puede preparar cafe facilmente. Sin embargo. eso no ayuda con una boquilla nueva. por lo que actualmente tengo mas de 1000 capsulas en stock. una maquina para. 6000 coronas danesas que solo funciona a medias y no se cuando podre entregarla para que la reparen yo mismo. porque no se puede PT. La maquina ha sido revisada con descalcificacion. solo recibe agua filtrada y se ve bonita y siempre limpia. . Como ferretero capacitado. realmente lo he cuidado segun todas las reglas del arte. pero ahora estoy en el punto en el que estoy pensando en tirarlo todo a la basura y luego comprarme una maquina de cafe expreso de verdad. Aunque probablemente esperaba que la maquina durara mas de 24 meses y 3 semanas. Yo mismo manejo las quejas en la vida diaria y he experimentado varios casos en los que las empresas quieren recibir una queja por persona. Kulance. si el exceso es muy pequeno. habria pensado que Nespresso defendia tanto sus productos que me habrian ayudado de inmediato. No puedo identificar a los empleados con los que me he comunicado: han sido amables y simpaticos. Historial: • Maquina comprada el 18/8-21 • Perforadora y maquina a vapor Solicitando descalcificacion a pesar de la reciente descalcificacion 10/9-23 - problema no solucionado. • Nueva descalcificacion solicitada. maquina descalcificada varias veces. El problema no se soluciono.• Contacto via FB 13/9-23• Contacto telefonico 15/9-23 ya que tenia que tener tiempo libre para estar en la maquina.,248
Nespresso tiene buenos productos. pero su servicio de atencion al cliente y gestion de stock es inutil. Me comunicare con usted el 29 de diciembre con respecto a un intercambio. que se realizara sin problemas el 2 de enero. Pasan unos dias y me comunico con ustedes para obtener el numero de seguimiento. pero hay algun problema con el pedido. esta atascado en el sistema. Solo quieres encontrar una solucion y volver a contactarme. Recibo un mensaje que esta arreglado y que esta en camino. Pasan unos dias mas. Me pondre en contacto contigo nuevamente. Ahora no encuentras el paquete. ya no esta y no hay numero de seguimiento. Prometes nuevamente encontrar una solucion y comunicarte conmigo antes de las 12:00 del dia siguiente. independientemente del resultado. No lo haces. Me vuelvo a comunicar con vosotros y resulta que al cabo de unos dias vuestro almacen no ha enviado el paquete. Estaba listo para enviarse. pero simplemente no se envio. Me informan que ahora esta bajo control y deberia poder rastrear el paquete al dia siguiente. No pude hacer eso. Por lo tanto. me pondre en contacto contigo nuevamente y tu te comunicaras con PostNord para notificarte despues de unas horas. Eso tampoco sucede. Me comunico con usted al dia siguiente y me informan que PostNord se ha negado a entregar el numero de seguimiento y luego el asunto vuelve a quedar encallado. Ya han pasado 10 dias habiles desde que confirmaste el pedido y me estoy impacientando un poco y te pregunto si no puedes enviar uno nuevo. No puede ser culpa mia que no puedas cooperar con PostNord. No se puede hacer bajo ninguna circunstancia. Solo tengo que esperar. Le dare unos dias y volvere a contactar contigo. Esta vez deberas volver a hacerte con acciones. etc. porque solo hay que comprobar si ha sido enviado? ¿QUÉ? Ahora creo que esto tiene que parar. Me vuelven a decir que tengo que esperar y darle unos dias mas. Han pasado 14 dias habiles y todavia soy un rehen en su sistema. ¿Como es posible que su sistema. su gente y su socio comercial fallen tanto? Que sea 2025 muy pronto porque para ti parece ser un proyecto de todo el ano... ¡Simplemente no es lo suficientemente bueno!,249
El 31.08.23 me puse en contacto con Nespresso a traves de Facebook mms. ya que habia recibido una maquina Nespresso Citiz que no calentaba lo suficiente el cafe. Di una temperatura de salida que era mas baja de lo que deberia ser y pedi una respuesta sobre si era normal. Si es asi no tendria la maquina y por tanto la devolveria a la tienda. El mismo dia recibi una respuesta indicando que la denuncia habia sido transmitida a un perito. Despues de unos dias presione para obtener una respuesta y obtuve una disculpa. ¡Entonces no paso nada mas! Luego me mude nuevamente el 10.03. aproximadamente 5 semanas despues de que se envio la queja. Al dia siguiente. el 10.04. volvi a recibir una respuesta despectiva. tras lo cual escribi que ya estaba cansado del evasivo ping pong que realizaba Nespresso. La maquina ahora ha sido devuelta con una queja a la tienda donde la compro. asi que ahora estoy esperando recuperarla para que se caliente de manera optima o. alternativamente. conseguir una maquina nueva que caliente el agua a mas de 60 grados. Es increible que una empresa internacional como Nespresso sea tan lenta en responder a una queja completamente comun y corriente.,250
Recibo correos electronicos diarios ofreciendome un regalo. solo se puede canjear con la compra de un articulo. entonces no es un regalo.,251
Grandes estafadores. Recibo una factura por correo de un pedido que no existe (o no ha sido recibido...). Llamo a Nespresso. quien me da una direccion de correo electronico para escribir. Luego les escribo y me dicen que investigaran el asunto. Su respuesta: Estimado Martin. Muchas gracias por su correo electronico y muchas gracias por la rapida respuesta. Continuare con el asunto y ahora lo he enviado al departamento correcto para que pueda investigarlo mas a fondo. tan pronto como haya noticias sobre el asunto.________________________________________________ Han pasado 2 meses y medio desde que escuche algo y ahora he recibido un aviso de cobro de deuda con una tarifa de recordatorio doble (400 DKK anadidos en la parte superior) por correo (que se recibio 8 dias despues de la fecha de vencimiento jajaja) sin ningun tipo de comunicacion. Mantengase alejado de este circo.,252
Entregue mi maquina para su reparacion. Recibi un correo electronico 1 hora despues de que termino y pude contestarlo nuevamente. La maquina cometio el mismo error que antes. Por lo tanto. no es optimo.,253
El tiempo de entrega se ha vuelto demasiado largo en comparacion con lo que solia ser. Podrias contar con recibir el articulo dentro de 2 dias. pero ahora puedes olvidarte de el. Todavia estoy esperando el cafe que pedi para nuestros invitados que vinieron el fin de semana. Consiguieron Lavazza.,254
Desafortunadamente. lo he perdido casi todo con Nespresso. Soy cliente alli desde hace casi 8 anos. Donde he comprado mucho cafe. El ultimo ano ha sido cuesta arriba. Mi maquina no ha podido salir de la descalcificacion a menos que la haya restaurado a estado de fabrica. Me ha costado mucho su costoso agente descalcificador. Asi que ha habido muchos problemas con mis arreglos. Entonces cuando llamas y lo dices por segunda vez. me dicen que puedo volver a llamar si lo experimento. Bueno. ¿que tal si asumimos la responsabilidad cuando llamo? La maquina tiene solo 1 ano.,255
Soy adicto a este cafe y tambien es facil de pedir :),256
Buen cafe. facil de usar y bueno que las capsulas sean reutilizables.,257
